    #         X           Y           Z       CHARGE      MIN DIST   ATOMIC VOL
 --------------------------------------------------------------------------------
    1    6.285986    1.979562   25.381255    1.107279     0.183773   456.365057
    2   -1.379852    2.461133   25.077463    6.548887     0.465121   142.509227
    3    2.821258    6.515413   18.428358    9.974827     1.009268    15.671019
    4    2.821262    3.257703   20.731915    9.979216     1.051784    15.849080
    5    2.821254    0.000000   16.124834    9.914958     1.092287    15.579879
    6   -0.000004    6.515413   11.517719    9.975558     0.914265    79.847935
    7    1.410631    5.700988   13.821277   10.017149     0.914268    16.020389
    8   -1.435611    7.316198   23.042764   10.041548     0.815346    35.818870
    9   -0.000004    6.515413   18.428358    9.981336     0.952338    15.736842
   10    1.410631    5.700988   20.731915    9.910642     0.963329    15.627137
   11    4.231889    2.443277   16.124834    9.924482     1.087534    15.627137
   12    5.642516    1.628851   11.517719   10.199024     0.914265    82.900282
   13    7.053142    0.814426   13.821277   10.003660     0.914265    15.945283
   14    4.189934    2.432737   23.025867    9.851490     0.876753    22.390064
   15    5.642516    1.628851   18.428358   10.211448     1.009270    16.772294
   16    1.410623    4.072136   18.428358   10.047762     1.009267    16.009419
   17    2.821258    4.886562   16.124834    9.933072     1.092286    15.654985
   18    4.231885    4.072136   11.517719   10.022845     0.914269    80.939928
   19    5.642516    3.257703   13.821277   10.014263     0.914263    16.070179
   20    2.795740    4.872181   23.049812   10.001225     0.887462    37.475424
   21    4.231885    4.072136   18.428358   10.089488     1.009266    16.168914
   22    5.642516    3.257703   20.731915   10.059949     1.077384    16.272712
   23    5.642515    0.000000   16.124834    9.910971     1.087536    15.564689
   24    2.821258    6.515413   11.517719    9.987206     0.914267    79.967768
   25    4.231885    5.700988   13.821277    9.878278     0.880323    15.413633
   26    1.377754    7.298299   23.026074   10.236586     1.011446    23.233953
   27    4.231885    5.700988   20.731915    9.755015     0.957655    14.861730
   28    7.053142    0.814426   20.731915    9.973582     1.058371    15.903933
   29   -1.410627    2.443277   16.124834    9.961210     1.092296    15.762159
   30    1.410623    4.072136   11.517719   10.012125     0.914266    81.374531
   31    0.000000    1.628851   11.517719    9.859234     0.914264    75.514565
   32    1.410627    0.814426   13.821277    9.932536     0.914265    15.644015
   33    7.011759    2.422219   23.085126    9.495576     0.905865    15.220382
   34    0.000000    1.628851   18.428358    9.917772     1.009271    15.425447
   35    1.410627    0.814426   20.731915    9.933010     0.952339    15.699711
   36   -2.821257    4.886562   16.124834    9.926652     1.087538    15.627137
   37   -1.410631    4.072136   11.517719   10.030199     0.914268    79.716289
   38    0.000000    3.257703   13.821277    9.992008     1.009266    15.932625
   39    5.607903    4.890007   23.020753    9.881347     0.869966    28.367330
   40   -1.410631    4.072136   18.428358   10.056259     1.009267    16.070179
   41    0.000000    3.257703   20.731915    9.997481     1.051778    15.914903
   42    2.821262    3.257703   13.821277   10.033670     0.914263    16.114905
   43    0.000000    0.000000   16.124834    9.920004     1.087536    15.610259
   44   -1.410631    5.700988   13.821277   10.071299     0.914267    16.339379
   45    4.216489    7.297998   23.020615   10.226128     1.064886    28.198552
   46   -2.821257    6.515413   18.428358   10.029516     1.009269    15.943595
   47   -1.410631    5.700988   20.731915   10.055303     0.888717    16.324189
   48    1.410627    2.443277   16.124834    9.931196     1.087535    15.647390
   49    2.821254    1.628851   11.517719   10.088284     0.914263    83.541638
   50    4.231889    0.814426   13.821277   10.068954     0.914265    16.316594
   51    1.409992    2.435522   23.011942    9.906365     0.779527    27.630614
   52    2.821254    1.628851   18.428358   10.107541     1.009272    16.287058
   53    4.231889    0.814426   20.731915   10.118665     1.058372    16.527567
   54   -0.000004    4.886562   16.124834    9.936404     1.087539    15.675239
   55   -2.821257    6.515413   11.517719   10.013110     0.914266    82.903658
   56   -0.008523    4.893239   23.011562    9.946407     0.866292    28.085471
 --------------------------------------------------------------------------------
    VACUUM CHARGE:               0.0000
    VACUUM VOLUME:               0.0000
    NUMBER OF ELECTRONS:       547.0000
