    #         X           Y           Z       CHARGE      MIN DIST   ATOMIC VOL
 --------------------------------------------------------------------------------
    1    3.167109    1.554483   25.539163    1.207737     0.118087   268.565150
    2    2.261155    1.159405   25.551291    5.909886     0.435904   248.867092
    3    1.442887    2.267178   25.101650    6.519476     0.509363   112.821211
    4    4.231885    5.700988   20.731915    9.959118     1.051777    15.733467
    5    2.821254    0.000000   16.124834    9.916036     1.087537    15.584942
    6   -0.000004    6.515413   11.517719    9.962638     0.914265    79.393923
    7    1.410631    5.700988   13.821277   10.012436     0.957657    16.027984
    8   -1.410000    7.280560   23.026835    9.830343     1.078083    18.398468
    9   -0.000004    6.515413   18.428358   10.064317     0.957655    16.105622
   10    1.410631    5.700988   20.731915   10.041545     0.880325    16.149504
   11    4.231889    2.443277   16.124834    9.935862     1.092281    15.673551
   12    5.642516    1.628851   11.517719   10.156015     0.914265    82.804079
   13    7.053142    0.814426   13.821277   10.033930     0.957654    16.111529
   14    4.264500    2.419441   23.016780   10.179396     0.891409    20.218737
   15    5.642516    1.628851   18.428358   10.074514     1.009270    16.132626
   16    7.053142    0.814426   20.731915    9.943404     1.051779    15.655829
   17    4.231885    4.072136   11.517719   10.047379     0.914269    79.906164
   18    5.642516    3.257703   13.821277   10.002664     0.914263    15.966380
   19    2.831588    4.859258   23.026696    9.917150     1.026356    28.316696
   20    4.231885    4.072136   18.428358   10.108357     1.009266    16.293809
   21    5.642516    3.257703   20.731915    9.962079     1.051781    15.770598
   22    5.642515    0.000000   16.124834    9.922942     1.087536    15.626293
   23    2.821258    6.515413   11.517719   10.119349     0.914267    83.055558
   24    4.231885    5.700988   13.821277    9.970942     0.957655    15.759628
   25    1.407563    7.292274   23.042349    9.861902     0.824293    27.963107
   26    2.821258    6.515413   18.428358   10.046513     1.009268    15.991697
   27    2.821262    3.257703   20.731915   10.010796     1.011868    16.033048
   28    2.821258    4.886562   16.124834    9.927971     1.087538    15.651610
   29   -1.410627    2.443277   16.124834    9.925225     1.087535    15.627137
   30    2.821262    3.257703   13.821277   10.024560     1.009267    16.087900
   31    0.000000    1.628851   11.517719    9.999107     0.914264    80.263973
   32    1.410627    0.814426   13.821277    9.988319     0.957652    15.923342
   33    7.042275    2.410997   23.026558    9.905713     0.870830    26.071951
   34    0.000000    1.628851   18.428358   10.054008     1.009271    16.023765
   35    1.410627    0.814426   20.731915   10.000700     0.963331    15.970600
   36   -2.821257    4.886562   16.124834    9.934814     1.087538    15.666800
   37   -1.410631    4.072136   11.517719    9.989618     0.914268    80.803218
   38    0.000000    3.257703   13.821277   10.056799     0.914262    16.267649
   39    5.644890    4.850821   23.048499    9.905349     0.896518    31.326004
   40   -1.410631    4.072136   18.428358   10.064671     1.009267    16.144441
   41    0.000000    3.257703   20.731915   10.194440     0.799752    16.924194
   42    0.000000    0.000000   16.124834    9.933836     1.092285    15.665956
   43   -2.821257    6.515413   11.517719    9.963010     0.914266    77.442852
   44   -1.410631    5.700988   13.821277   10.015684     0.957654    16.076086
   45    4.211690    7.278076   23.013739    9.827664     0.837929    24.255058
   46   -2.821257    6.515413   18.428358   10.020925     1.009269    15.930093
   47   -1.410631    5.700988   20.731915   10.066692     1.051775    16.236425
   48    1.410627    2.443277   16.124834    9.969794     1.092294    15.786632
   49    2.821254    1.628851   11.517719    9.956146     0.914263    76.878290
   50    4.231889    0.814426   13.821277    9.944328     0.957655    15.699711
   51    1.429484    2.404678   23.094110    9.928846     0.911550    16.863434
   52    2.821254    1.628851   18.428358    9.858486     0.935708    15.264265
   53    4.231889    0.814426   20.731915    9.927076     0.952341    15.689585
   54   -0.000004    4.886562   16.124834    9.932166     1.092289    15.665112
   55    1.410623    4.072136   11.517719    9.988416     0.914266    78.942443
   56   -0.003639    4.852134   23.025211    9.991092     0.974529    27.819646
   57    1.410623    4.072136   18.428358    9.987826     1.009267    15.718277
 --------------------------------------------------------------------------------
    VACUUM CHARGE:               0.0000
    VACUUM VOLUME:               0.0000
    NUMBER OF ELECTRONS:       553.0000
