    #         X           Y           Z       CHARGE      MIN DIST   ATOMIC VOL
 --------------------------------------------------------------------------------
    1    2.797173    1.614955   14.740141   11.218628     0.749140   103.897257
    2    2.797184    8.074755   23.875719   11.258639     0.691372    14.268901
    3    0.000000    0.000000   19.307950   11.214776     0.631087    14.113243
    4    5.594351    6.459810   14.740141   11.241768     0.749140   106.801457
    5    5.594363    3.229900   23.875719   11.313291     0.671316    14.509155
    6   -2.797178    4.844855   19.307950   11.246699     0.631087    14.294280
    7   -2.797173    8.074755   23.875719   11.284381     0.691372    14.350959
    8    5.594357    0.000000   19.307950   11.189594     0.631087    14.033722
    9   -0.000006    6.459810   14.740141   11.220824     0.749140   103.096974
   10    8.391530    1.614955   14.740141   11.197610     0.749140   102.584319
   11    2.797178    4.844855   19.307950   11.215443     0.695905    14.136930
   12    0.000006    3.229900   23.875719   11.320481     0.671316    14.637742
   13   -1.385286    4.030164   27.311484    6.897347     0.641558   803.489607
   14    1.398584    8.882237   14.740141   10.065335     0.679278   109.088948
   15    4.195762    4.037382   21.591814   10.065953     0.933342    16.090264
   16    9.790130    0.807473   17.024046    9.802652     0.905490    15.109790
   17    4.195762    4.037382   14.740141   10.033317     0.679278   109.345275
   18    9.790130    0.807473   23.875719    9.874808     0.777878    15.383037
   19    6.992946    2.422427   19.307950   10.087463     1.021337    16.284837
   20    5.594351    1.614955   14.740141    9.990636     1.068930   107.375868
   21    8.391541    3.229900   23.875719    9.804922     0.777878    15.297595
   22    6.928835    2.412757   26.117815    9.858223     0.982847    38.690234
   23    5.594357    4.844855   19.307950    9.886668     0.742277    15.476939
   24    6.992952    0.807473   23.875719    9.808037     0.751783    15.276446
   25   -1.398589    2.422427   19.307950    9.873514     0.896949    15.346661
   26    9.814225    2.321267   26.155883    9.650346     0.847904    21.529823
   27    6.992941    4.037382   21.591814    9.948313     1.011369    15.531927
   28    6.992952    0.807473   17.024046    9.866119     0.879116    15.473556
   29    5.563068    4.832656   26.143386    9.848654     1.004045    59.163446
   30    5.594351    1.614955   21.591814   10.045433     0.874239    16.067423
   31    6.992941    4.037382   14.740141    9.957901     0.679278   104.947947
   32    2.826174    4.851570   26.175822   10.100324     0.942200    75.962629
   33    1.398584    8.882237   21.591814   10.062562     1.028816    16.065731
   34    8.391541    3.229900   17.024046    9.895740     0.940086    15.499781
   35    6.992952    5.652328   23.875719    9.980343     0.879767    15.818710
   36    4.195768    7.267283   19.307950   10.055716     1.021337    16.135947
   37    2.797173    6.459810   14.740141    9.990776     1.068097   108.738718
   38    5.594363    8.074755   23.875719    9.715140     0.854460    14.815394
   39    8.391535    0.000000   19.307950    9.873091     0.742277    15.438025
   40    4.195762    8.882237   14.740141    9.944052     0.679278   107.196523
   41    4.195773    5.652328   23.875719    9.753902     0.705659    15.042959
   42   -4.195768    7.267283   19.307950    9.866952     0.896949    15.340739
   43   -4.199975    7.301080   26.143016    9.869101     0.993938    60.183680
   44    4.195762    8.882237   21.591814   10.000401     1.011369    15.762030
   45    4.195773    5.652328   17.024046    9.862873     0.905490    15.370348
   46    2.785559    9.650302   26.137219   10.109342     1.047205    61.307968
   47    2.797173    6.459810   21.591814   10.067774     0.924182    16.076729
   48    5.594363    8.074755   17.024046    9.881889     0.893797    15.429565
   49    5.594351    6.459810   21.591814   10.098391     1.011369    15.820401
   50    2.797184    8.074755   17.024046   10.020133     0.777870    15.681663
   51    5.603811    9.661145   26.175822   10.177135     1.026983    76.279020
   52    6.992952    5.652328   17.024046    9.773442     0.905490    14.953287
   53    1.398595    0.807473   17.024046    9.902715     0.905490    15.540387
   54    1.398584    4.037382   21.591814   10.000766     0.955474    15.814480
   55    8.293774    4.901898   26.187291    9.949322     0.923677    24.533001
   56   -2.797173    8.074755   17.024046   10.027628     0.781082    15.668974
   57    5.590883    0.003188   26.190703   10.052320     0.785242   109.729344
   58    2.797184    3.229900   17.024046    9.908935     0.781082    15.535311
   59   -0.000006    1.614955   21.591814   10.091029     0.980003    16.234925
   60    0.099350    4.876027   26.156500    9.593998     0.847996    21.080615
   61    1.437140    2.400732   26.136027    9.764673     0.909213    41.809309
   62   -1.398595    4.037382   21.591814    9.928262     1.011369    15.447331
   63    4.195773    0.807473   17.024046    9.878481     0.905490    15.343277
   64   -0.000006    6.459810   21.591814   10.140074     1.011369    16.014974
   65   -1.398595    4.037382   14.740141   10.069301     0.679278   104.657780
   66    1.398589    2.422427   19.307950   10.075934     1.021337    16.242538
   67   -0.000006    1.614955   14.740141    9.952319     1.043881   105.639100
   68    2.797184    3.229900   23.875719    9.863654     0.818018    15.256988
   69    0.000000    4.844855   19.307950    9.904368     0.742277    15.569996
   70    1.398584    4.037382   14.740141    9.992433     0.679278   104.670470
   71    1.398595    0.807473   23.875719    9.833252     0.882571    15.328896
   72    4.195768    2.422427   19.307950    9.873191     0.896949    15.347507
   73    4.206291    2.428484   26.148196   10.007741     0.950424    84.077977
   74    4.195773    0.807473   23.875719    9.973385     0.879767    15.922763
   75    5.594363    3.229900   17.024046   10.039230     0.777870    15.736651
   76    0.000006    8.074755   17.024046    9.940408     0.781082    15.672358
   77   -2.796591    9.678131   26.147949    9.958507     0.962225    83.613542
   78    0.000006    3.229900   17.024046   10.025891     0.781082    15.669820
   79    2.797173    1.614955   21.591814   10.134770     0.955474    16.077575
   80    4.180383    7.276468   26.154444    9.985556     0.795810    98.285968
   81   -1.421112    7.328928   26.117158    9.863615     0.974716    40.057314
   82   -4.195773    8.882237   21.591814   10.116552     1.011369    16.307678
   83    1.398595    5.652328   17.024046    9.850005     0.949508    15.287443
   84   -4.195773    8.882237   14.740141   10.082267     0.679278   109.406185
   85    1.398595    5.652328   23.875719    9.927735     0.901320    15.532773
   86   -2.797184    6.459810   21.591814   10.176971     0.937459    16.613071
   87   -1.398589    7.267283   19.307950   10.069400     1.021337    16.195164
   88    0.000006    8.074755   23.875719    9.846043     0.802650    15.297595
   89    2.797178    0.000000   19.307950    9.911104     0.742277    15.576763
   90   -1.398595    8.882237   14.740141    9.970478     0.679278   107.270968
   91   -1.398584    5.652328   23.875719    9.739669     0.781089    15.095409
   92    1.398589    7.267283   19.307950    9.859794     0.896949    15.306054
   93    1.427160    7.297815   26.137014   10.303636     1.056788    62.664897
   94   -1.398595    8.882237   21.591814   10.002753     1.011369    15.806020
   95   -1.398584    5.652328   17.024046    9.881133     0.905490    15.433795
   96   -2.797184    6.459810   14.740141    9.996700     1.043881   109.945911
   97    8.391530    1.614955   21.591814   10.147153     1.011369    16.019203
 --------------------------------------------------------------------------------
    VACUUM CHARGE:               0.0000
    VACUUM VOLUME:               0.0000
    NUMBER OF ELECTRONS:       978.0000
